time,value,parameter_id,station_id
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.8,9,160
1981-01-01 00:00,6.1,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,10,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.4,9,160
1981-01-01 00:00,10.2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,21,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,3,9,160
1981-01-01 00:00,9.4,9,160
1981-01-01 00:00,38.2,9,160
1981-01-01 00:00,14,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,12.5,9,160
1981-01-01 00:00,25,9,160
1981-01-01 00:00,5.4,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,1.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,13.5,9,160
1981-01-01 00:00,16,9,160
1981-01-01 00:00,6.9,9,160
1981-01-01 00:00,21.1,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,2.3,9,160
1981-01-01 00:00,89,9,160
1981-01-01 00:00,54.1,9,160
1981-01-01 00:00,39.9,9,160
1981-01-01 00:00,46.6,9,160
1981-01-01 00:00,6.1,9,160
1981-01-01 00:00,2.5,9,160
1981-01-01 00:00,16.1,9,160
1981-01-01 00:00,9,9,160
1981-01-01 00:00,7.2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,3.3,9,160
1981-01-01 00:00,1.6,9,160
1981-01-01 00:00,52.9,9,160
1981-01-01 00:00,3,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,6.5,9,160
1981-01-01 00:00,9.6,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,24.8,9,160
1981-01-01 00:00,11.8,9,160
1981-01-01 00:00,4,9,160
1981-01-01 00:00,25.8,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,7.4,9,160
1981-01-01 00:00,2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.7,9,160
1981-01-01 00:00,16,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,4.4,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,7.4,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,81.7,9,160
1981-01-01 00:00,9.5,9,160
1981-01-01 00:00,3.5,9,160
1981-01-01 00:00,18.8,9,160
1981-01-01 00:00,1,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,24.6,9,160
1981-01-01 00:00,23.8,9,160
1981-01-01 00:00,43.3,9,160
1981-01-01 00:00,7.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.8,9,160
1981-01-01 00:00,36.2,9,160
1981-01-01 00:00,14.1,9,160
1981-01-01 00:00,0.5,9,160
1981-01-01 00:00,9.9,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.5,9,160
1981-01-01 00:00,4.6,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,76.8,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.8,9,160
1981-01-01 00:00,1,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,16,9,160
1981-01-01 00:00,6.6,9,160
1981-01-01 00:00,16.4,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,3.5,9,160
1981-01-01 00:00,7.7,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,46.2,9,160
1981-01-01 00:00,38.7,9,160
1981-01-01 00:00,26.2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,11.6,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,30.6,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,29.9,9,160
1981-01-01 00:00,214.3,9,160
1981-01-01 00:00,1.3,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,1.6,9,160
1981-01-01 00:00,26.2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,1.7,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,11,9,160
1981-01-01 00:00,306.2,9,160
1981-01-01 00:00,17.2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,25.7,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,6.8,9,160
1981-01-01 00:00,4.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.7,9,160
1981-01-01 00:00,58.6,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,3.7,9,160
1981-01-01 00:00,1,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,8.2,9,160
1981-01-01 00:00,4.6,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.1,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,3,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,31.9,9,160
1981-01-01 00:00,3.1,9,160
1981-01-01 00:00,9.5,9,160
1981-01-01 00:00,14,9,160
1981-01-01 00:00,14.3,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,9.7,9,160
1981-01-01 00:00,2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,4,9,160
1981-01-01 00:00,31,9,160
1981-01-01 00:00,5.8,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,3.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,12.1,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,47.5,9,160
1981-01-01 00:00,19.3,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.3,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,17.1,9,160
1981-01-01 00:00,18.6,9,160
1981-01-01 00:00,18.2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,1,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,5.4,9,160
1981-01-01 00:00,0.2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,3.9,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,9,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,8,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,5,9,160
1981-01-01 00:00,4,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,2.4,9,160
1981-01-01 00:00,1.3,9,160
1981-01-01 00:00,1.2,9,160
1981-01-01 00:00,8.4,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,2,9,160
1981-01-01 00:00,3.7,9,160
1981-01-01 00:00,7,9,160
1981-01-01 00:00,22,9,160
1981-01-01 00:00,7.3,9,160
1981-01-01 00:00,2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,3,9,160
1981-01-01 00:00,21.8,9,160
1981-01-01 00:00,17,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,17.4,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,4,9,160
1981-01-01 00:00,9.2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,15,9,160
1981-01-01 00:00,21,9,160
1981-01-01 00:00,1.8,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,15,9,160
1981-01-01 00:00,4,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,1.2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,2.3,9,160
1981-01-01 00:00,11.2,9,160
1981-01-01 00:00,9,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,9,9,160
1981-01-01 00:00,15.8,9,160
1981-01-01 00:00,30,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.7,9,160
1981-01-01 00:00,9.4,9,160
1981-01-01 00:00,1,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,40,9,160
1981-01-01 00:00,50.5,9,160
1981-01-01 00:00,4.3,9,160
1981-01-01 00:00,21.6,9,160
1981-01-01 00:00,6,9,160
1981-01-01 00:00,17.1,9,160
1981-01-01 00:00,28.4,9,160
1981-01-01 00:00,8,9,160
1981-01-01 00:00,7,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,2.5,9,160
1981-01-01 00:00,3,9,160
1981-01-01 00:00,0.2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,2,9,160
1981-01-01 00:00,25.7,9,160
1981-01-01 00:00,4.5,9,160
1981-01-01 00:00,5.9,9,160
1981-01-01 00:00,6.1,9,160
1981-01-01 00:00,2,9,160
1981-01-01 00:00,10.2,9,160
1981-01-01 00:00,33.5,9,160
1981-01-01 00:00,56,9,160
1981-01-01 00:00,2.7,9,160
1981-01-01 00:00,3.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.6,9,160
1981-01-01 00:00,36.9,9,160
1981-01-01 00:00,13.9,9,160
1981-01-01 00:00,0.6,9,160
1981-01-01 00:00,22.4,9,160
1981-01-01 00:00,8.8,9,160
1981-01-01 00:00,10,9,160
1981-01-01 00:00,8.3,9,160
1981-01-01 00:00,20,9,160
1981-01-01 00:00,16.4,9,160
1981-01-01 00:00,51.6,9,160
1981-01-01 00:00,143.9,9,160
1981-01-01 00:00,8.1,9,160
1981-01-01 00:00,42.8,9,160
1981-01-01 00:00,33.7,9,160
1981-01-01 00:00,21.8,9,160
1981-01-01 00:00,12.7,9,160
1981-01-01 00:00,5.4,9,160
1981-01-01 00:00,152.1,9,160
1981-01-01 00:00,22,9,160
1981-01-01 00:00,10.3,9,160
1981-01-01 00:00,11.9,9,160
1981-01-01 00:00,7.9,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,4.2,9,160
1981-01-01 00:00,31.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,15.4,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,9,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,15.6,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,87.8,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,12.6,9,160
1981-01-01 00:00,11.6,9,160
1981-01-01 00:00,5.9,9,160
1981-01-01 00:00,5.9,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,6,9,160
1981-01-01 00:00,1.5,9,160
1981-01-01 00:00,4.1,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,8,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,20.2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,12,9,160
1981-01-01 00:00,5.8,9,160
1981-01-01 00:00,2.3,9,160
1981-01-01 00:00,5,9,160
1981-01-01 00:00,8.2,9,160
1981-01-01 00:00,7.9,9,160
1981-01-01 00:00,21.6,9,160
1981-01-01 00:00,10.8,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,22.1,9,160
1981-01-01 00:00,1,9,160
1981-01-01 00:00,8.1,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.3,9,160
1981-01-01 00:00,1.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,7.1,9,160
1981-01-01 00:00,2.3,9,160
1981-01-01 00:00,8.6,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,1.1,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,1.5,9,160
1981-01-01 00:00,1.6,9,160
1981-01-01 00:00,0.4,9,160
1981-01-01 00:00,32.8,9,160
1981-01-01 00:00,7.3,9,160
1981-01-01 00:00,19.1,9,160
1981-01-01 00:00,7.7,9,160
1981-01-01 00:00,2.6,9,160
1981-01-01 00:00,12.5,9,160
1981-01-01 00:00,9,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,12.5,9,160
1981-01-01 00:00,25,9,160
1981-01-01 00:00,1,9,160
1981-01-01 00:00,1,9,160
1981-01-01 00:00,15.5,9,160
1981-01-01 00:00,48.7,9,160
1981-01-01 00:00,50.5,9,160
1981-01-01 00:00,34.7,9,160
1981-01-01 00:00,13.8,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,1.6,9,160
1981-01-01 00:00,22.6,9,160
1981-01-01 00:00,16.1,9,160
1981-01-01 00:00,3.6,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,14.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,9.1,9,160
1981-01-01 00:00,0.6,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.6,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,13.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,11.5,9,160
1981-01-01 00:00,49.5,9,160
1981-01-01 00:00,133.4,9,160
1981-01-01 00:00,9,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,4.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,11.1,9,160
1981-01-01 00:00,23.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,2.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.2,9,160
1981-01-01 00:00,2.2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,9,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,34.1,9,160
1981-01-01 00:00,15.2,9,160
1981-01-01 00:00,32.6,9,160
1981-01-01 00:00,64.7,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,38.9,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,6.4,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,8.8,9,160
1981-01-01 00:00,1,9,160
1981-01-01 00:00,1.4,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,7.1,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,15.6,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,7,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,34.6,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,57.8,9,160
1981-01-01 00:00,1,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,16.3,9,160
1981-01-01 00:00,38,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.8,9,160
1981-01-01 00:00,8.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,1.5,9,160
1981-01-01 00:00,6.4,9,160
1981-01-01 00:00,22.6,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,2.1,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.4,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,1,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,1,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,5.8,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,1.2,9,160
1981-01-01 00:00,3.2,9,160
1981-01-01 00:00,0.6,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,53.7,9,160
1981-01-01 00:00,6.2,9,160
1981-01-01 00:00,3.5,9,160
1981-01-01 00:00,1.2,9,160
1981-01-01 00:00,5.2,9,160
1981-01-01 00:00,7.2,9,160
1981-01-01 00:00,10.2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,10.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,1,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,8.3,9,160
1981-01-01 00:00,5.8,9,160
1981-01-01 00:00,18,9,160
1981-01-01 00:00,10.4,9,160
1981-01-01 00:00,2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.2,9,160
1981-01-01 00:00,19.2,9,160
1981-01-01 00:00,41,9,160
1981-01-01 00:00,57.8,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,8.3,9,160
1981-01-01 00:00,2.5,9,160
1981-01-01 00:00,19.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,109.7,9,160
1981-01-01 00:00,101.5,9,160
1981-01-01 00:00,53.9,9,160
1981-01-01 00:00,114,9,160
1981-01-01 00:00,69.1,9,160
1981-01-01 00:00,2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,50.5,9,160
1981-01-01 00:00,20.6,9,160
1981-01-01 00:00,16.8,9,160
1981-01-01 00:00,0.9,9,160
1981-01-01 00:00,4.9,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,5,9,160
1981-01-01 00:00,3.2,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,6.7,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.2,9,160
1981-01-01 00:00,6,9,160
1981-01-01 00:00,32.5,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,1.4,9,160
1981-01-01 00:00,6.9,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0,9,160
1981-01-01 00:00,0.7,9,160
1981-01-01 00:00,0.1,9,160
1981-01-01 00:00,0,9,160
